Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD
C09295,21,Employed,56442.0,636.0,5,885,No,Fashion,103
C09296,42,Employed,40910.0,666.0,3,646,No,Electronics,400
C09297,53,Employed,100719.0,654.0,1,122,No,Fashion,58
C09298,39,Employed,83575.0,706.0,1,99,Yes,Home/Furniture,317
C09299,33,Employed,98884.0,785.0,4,721,No,Electronics,365
C09300,24,Freelancer,66139.0,609.0,3,386,Yes,Electronics,446
C09301,20,Employed,51804.0,634.0,3,735,Yes,Electronics,626
C09302,19,Employed,54751.0,656.0,2,226,No,Fashion,211
C09303,24,Unemployed,5527.0,541.0,1,172,Yes,Home/Furniture,449
C09304,53,Employed,54223.0,729.0,5,756,No,Electronics,296
C09305,60,Student,13739.0,625.0,0,0,No,Electronics,651
C09306,46,Employed,74018.0,684.0,1,143,No,Home/Furniture,465
C09307,26,Employed,77755.0,683.0,0,0,No,Fashion,117
C09308,43,Employed,59345.0,695.0,2,338,No,Fashion,116
C09309,62,Student,14787.0,676.0,4,554,No,Home/Furniture,275
C09310,21,Freelancer,9520.0,690.0,1,111,No,Fashion,91
C09311,20,Student,19653.0,709.0,2,68,No,Travel,537
C09312,37,Freelancer,48381.0,691.0,0,0,No,Groceries/Essentials,57
C09313,18,Employed,53279.0,723.0,5,582,No,Electronics,272
C09314,23,Employed,91715.0,649.0,5,546,Yes,Fashion,93
C09315,28,Student,15440.0,617.0,1,199,Yes,Electronics,516
C09316,30,Employed,98790.0,644.0,1,167,No,Electronics,652
C09317,45,Employed,49310.0,714.0,1,102,No,Fashion,69
C09318,34,Employed,93105.0,711.0,1,157,No,Electronics,231
C09319,41,Student,13060.0,546.0,2,397,Yes,Fashion,156
C09320,28,Employed,25713.0,770.0,0,0,No,Electronics,513
C09321,50,Employed,70609.0,713.0,0,0,No,Fashion,112
C09322,32,Employed,87660.0,,5,720,No,Electronics,250
C09323,23,Student,19026.0,653.0,2,246,No,Electronics,363
C09324,50,Employed,99419.0,,5,797,No,Home/Furniture,407
C09325,22,Freelancer,72278.0,690.0,3,492,No,Electronics,410
C09326,62,Employed,50317.0,602.0,1,177,No,Electronics,508
C09327,30,Employed,87156.0,729.0,2,353,No,Electronics,463
C09328,25,Employed,73253.0,725.0,5,1067,No,Electronics,408
C09329,31,Student,16265.0,589.0,3,294,No,Home/Furniture,503
C09330,22,Employed,42938.0,675.0,4,499,No,Travel,673
C09331,54,Freelancer,58184.0,741.0,1,168,No,Travel,993
C09332,28,Freelancer,17574.0,671.0,2,69,No,Fashion,145
C09333,27,Student,12428.0,612.0,5,711,No,Fashion,203
C09334,48,Employed,59049.0,770.0,2,449,No,Fashion,141
C09335,56,Employed,85879.0,789.0,1,174,No,Electronics,454
C09336,21,Student,11924.0,629.0,2,293,No,Home/Furniture,430
C09337,39,Employed,83604.0,636.0,0,0,No,Home/Furniture,427
C09338,61,Employed,83277.0,667.0,2,272,No,Home/Furniture,374
C09339,32,Employed,77912.0,675.0,5,738,No,Electronics,546
C09340,47,Employed,,642.0,1,142,Yes,Electronics,533
C09341,22,Freelancer,60697.0,590.0,1,99,No,Fashion,123
C09342,23,Freelancer,38247.0,624.0,3,472,Yes,Groceries/Essentials,10
C09343,36,Employed,100181.0,723.0,0,0,Yes,Fashion,74
C09344,18,Employed,89377.0,683.0,6,549,No,Fashion,139
C09345,32,Employed,47117.0,721.0,2,353,No,Fashion,154
C09346,40,Employed,60377.0,748.0,2,358,No,Travel,598
C09347,32,Student,15687.0,441.0,4,770,Yes,Fashion,143
C09348,27,Employed,86518.0,675.0,0,0,No,Fashion,181
C09349,39,Employed,75615.0,628.0,4,387,No,Electronics,428
C09350,54,Employed,42735.0,744.0,1,0,No,Fashion,94
C09351,24,Student,9770.0,651.0,0,0,No,Fashion,129
C09352,39,Employed,51603.0,671.0,3,488,Yes,Travel,594
C09353,21,Student,12683.0,600.0,2,299,Yes,Electronics,596
C09354,44,Student,17671.0,585.0,6,1099,No,Fashion,86
C09355,24,Employed,41392.0,724.0,7,1350,No,Electronics,692
C09356,52,Student,13558.0,488.0,2,0,Yes,Home/Furniture,308
C09357,24,Student,12471.0,688.0,6,235,No,Electronics,843
C09358,36,Freelancer,46151.0,751.0,3,476,Yes,Home/Furniture,468
C09359,18,Employed,78523.0,793.0,0,0,No,Fashion,88
C09360,28,Employed,59548.0,694.0,2,269,No,Fashion,89
C09361,64,Student,10055.0,675.0,1,175,No,Electronics,285
C09362,61,Freelancer,20027.0,665.0,2,158,No,Groceries/Essentials,48
C09363,21,Employed,71294.0,836.0,2,213,No,Fashion,117
C09364,24,Employed,72392.0,744.0,1,82,No,Home/Furniture,369
C09365,45,Student,13548.0,586.0,1,136,No,Electronics,501
C09366,24,Unemployed,12086.0,400.0,2,84,Yes,Electronics,434
C09367,27,Employed,43422.0,749.0,3,769,No,Fashion,142
C09368,59,Employed,58572.0,717.0,5,757,No,Home/Furniture,519
C09369,35,Employed,73903.0,695.0,4,478,Yes,Home/Furniture,332
C09370,26,Freelancer,57167.0,688.0,1,116,No,Fashion,123
C09371,21,Unemployed,5000.0,489.0,1,87,No,Fashion,141
C09372,35,Employed,84724.0,727.0,1,108,No,Electronics,662
C09373,42,Student,14797.0,536.0,4,291,Yes,Electronics,371
C09374,26,Employed,72013.0,693.0,9,583,No,Home/Furniture,446
C09375,28,Freelancer,63549.0,572.0,3,455,No,Electronics,139
C09376,38,Employed,86707.0,723.0,2,234,No,Groceries/Essentials,22
C09377,20,Student,17821.0,543.0,3,680,Yes,Fashion,47
C09378,44,Student,16377.0,677.0,7,1390,No,Home/Furniture,369
C09379,30,Student,15407.0,598.0,3,456,No,Home/Furniture,307
C09380,40,Freelancer,43935.0,730.0,1,155,No,Fashion,68
C09381,19,Freelancer,19414.0,579.0,4,753,No,Electronics,536
C09382,23,Student,20267.0,588.0,3,195,Yes,Fashion,187
C09383,42,Employed,84234.0,626.0,1,174,No,Electronics,615
C09384,21,Unemployed,7963.0,413.0,2,309,Yes,Electronics,599
C09385,27,Employed,36279.0,680.0,4,901,No,Electronics,501
C09386,63,Student,17029.0,574.0,1,42,No,Home/Furniture,523
C09387,24,Student,13088.0,620.0,1,192,No,Electronics,353
C09388,24,Student,10527.0,478.0,1,116,Yes,Home/Furniture,421
C09389,23,Student,15293.0,581.0,3,523,Yes,Home/Furniture,451
C09390,18,Freelancer,44806.0,576.0,5,756,Yes,Electronics,257
C09391,50,Employed,106228.0,684.0,3,267,No,Electronics,641
C09392,29,Freelancer,53121.0,793.0,2,291,No,Electronics,271
C09393,22,Freelancer,48344.0,726.0,3,437,No,Electronics,471
C09394,45,Employed,66785.0,798.0,4,430,Yes,Electronics,287
C09395,19,Employed,56628.0,718.0,0,0,No,Home/Furniture,344
C09396,52,Student,21643.0,584.0,3,228,Yes,Fashion,95
C09397,33,Employed,101866.0,716.0,3,373,No,Fashion,167
C09398,25,Employed,75683.0,773.0,1,192,No,Home/Furniture,570
C09399,35,Employed,75001.0,724.0,7,1329,No,Electronics,511
C09400,36,Freelancer,49322.0,593.0,2,298,Yes,Electronics,602
C09401,29,Employed,87294.0,707.0,2,438,No,Electronics,453
C09402,23,Employed,86878.0,703.0,1,188,No,Fashion,88
C09403,23,Freelancer,5000.0,634.0,1,50,No,Fashion,48
C09404,27,Employed,86154.0,741.0,4,641,No,Groceries/Essentials,57
C09405,43,Employed,82114.0,685.0,3,488,No,Fashion,96
C09406,33,Student,8552.0,574.0,2,306,Yes,Fashion,83
C09407,30,Employed,103704.0,710.0,2,122,No,Electronics,855
C09408,51,Employed,78318.0,739.0,1,224,No,Home/Furniture,379
C09409,40,Employed,,639.0,4,721,Yes,Electronics,470
C09410,47,Employed,80254.0,715.0,5,853,No,Groceries/Essentials,58
C09411,25,Freelancer,61612.0,670.0,6,1377,No,Electronics,654
C09412,40,Freelancer,29822.0,687.0,1,174,No,Home/Furniture,461
C09413,53,Employed,31454.0,711.0,0,0,Yes,Fashion,160
C09414,19,Student,14135.0,559.0,3,419,Yes,Groceries/Essentials,48
C09415,57,Student,12580.0,559.0,0,0,Yes,Home/Furniture,484
C09416,41,Employed,76128.0,719.0,2,290,No,Travel,665
C09417,28,Student,17588.0,612.0,0,0,No,Home/Furniture,330
C09418,37,Employed,60205.0,570.0,1,206,No,Fashion,43
C09419,32,Freelancer,31810.0,719.0,0,0,No,Groceries/Essentials,67
C09420,29,Employed,65892.0,755.0,1,116,No,Groceries/Essentials,31
C09421,18,Employed,54680.0,628.0,1,148,No,Home/Furniture,388
C09422,45,Employed,100791.0,720.0,2,174,No,Home/Furniture,459
C09423,57,Employed,94187.0,688.0,1,240,No,Home/Furniture,442
C09424,36,Employed,78206.0,756.0,2,406,No,Fashion,107
C09425,33,Freelancer,28220.0,586.0,3,597,No,Groceries/Essentials,75
C09426,47,Employed,81836.0,648.0,1,230,Yes,Electronics,387
C09427,34,Student,20913.0,509.0,10,1810,Yes,Groceries/Essentials,83
C09428,20,Employed,66185.0,697.0,1,123,No,Electronics,572
C09429,20,Freelancer,81930.0,535.0,1,249,Yes,Electronics,689
C09430,47,Employed,81183.0,691.0,4,406,No,Fashion,138
C09431,60,Employed,54712.0,683.0,0,0,No,Home/Furniture,334
C09432,21,Freelancer,24460.0,673.0,2,270,No,Electronics,691
C09433,38,Employed,91455.0,702.0,2,169,Yes,Electronics,699
C09434,35,Employed,69761.0,743.0,8,771,No,Home/Furniture,306
C09435,24,Employed,,678.0,3,685,No,Electronics,434
C09436,22,Freelancer,96068.0,682.0,1,193,No,Electronics,348
C09437,18,Student,8022.0,596.0,5,928,Yes,Home/Furniture,370
C09438,28,Student,17791.0,491.0,3,461,Yes,Home/Furniture,428
C09439,44,Employed,31577.0,805.0,3,495,No,Home/Furniture,271
C09440,23,Employed,109187.0,812.0,10,2182,No,Home/Furniture,444
C09441,47,Employed,81192.0,682.0,3,362,No,Fashion,51
C09442,19,Employed,29081.0,660.0,0,0,No,Travel,758
C09443,20,Employed,59077.0,765.0,5,558,No,Fashion,127
C09444,24,Freelancer,62448.0,517.0,1,120,Yes,Electronics,227
C09445,22,Student,5000.0,438.0,2,195,Yes,Fashion,109
C09446,37,Student,14828.0,612.0,2,296,Yes,Electronics,531
C09447,33,Employed,98899.0,723.0,2,76,No,Fashion,112
C09448,27,Employed,43686.0,719.0,6,1248,No,Electronics,562
C09449,62,Employed,65100.0,753.0,10,1303,No,Electronics,262
C09450,18,Employed,,818.0,2,233,No,Fashion,98
C09451,29,Employed,87124.0,641.0,3,434,No,Electronics,488
C09452,50,Unemployed,,647.0,2,266,No,Home/Furniture,374
C09453,28,Employed,62456.0,710.0,2,62,No,Electronics,706
C09454,20,Employed,87602.0,628.0,4,761,Yes,Fashion,108
C09455,22,Employed,88998.0,822.0,0,0,No,Electronics,520
C09456,24,Employed,103118.0,720.0,0,0,No,Fashion,52
C09457,21,Student,12818.0,485.0,1,141,Yes,Fashion,115
C09458,38,Employed,54968.0,618.0,3,414,No,Fashion,12
C09459,41,Employed,84983.0,713.0,0,0,No,Fashion,30
C09460,47,Employed,67361.0,673.0,1,257,No,Fashion,93
C09461,20,Freelancer,84716.0,666.0,1,128,No,Fashion,126
C09462,45,Freelancer,77132.0,717.0,3,266,No,Fashion,119
C09463,42,Employed,101583.0,751.0,1,78,No,Electronics,182
C09464,32,Freelancer,46722.0,619.0,2,199,No,Electronics,453
C09465,47,Student,19817.0,532.0,2,323,Yes,Electronics,315
C09466,47,Student,16572.0,625.0,1,73,No,Groceries/Essentials,55
C09467,25,Employed,100835.0,559.0,3,417,No,Electronics,439
C09468,43,Employed,55934.0,693.0,2,393,No,Home/Furniture,289
C09469,19,Employed,58028.0,781.0,1,141,Yes,Travel,829
C09470,28,Employed,106191.0,636.0,1,12,No,Fashion,31
C09471,42,Employed,67696.0,736.0,7,2032,No,Electronics,337
C09472,53,Employed,71125.0,682.0,8,1630,No,Fashion,120
C09473,40,Freelancer,25676.0,710.0,1,127,No,Groceries/Essentials,88
C09474,27,Employed,82443.0,683.0,5,825,No,Electronics,305
C09475,25,Employed,110241.0,687.0,3,655,No,Fashion,133
C09476,24,Employed,46239.0,720.0,0,0,No,Home/Furniture,605
C09477,27,Employed,64275.0,706.0,1,166,No,Fashion,109
C09478,63,Employed,92055.0,668.0,1,153,No,Fashion,38
C09479,55,Student,29160.0,643.0,1,190,Yes,Electronics,390
C09480,31,Freelancer,51149.0,637.0,2,119,No,Fashion,140
C09481,26,Student,16794.0,525.0,1,150,Yes,Travel,257
C09482,24,Employed,71042.0,677.0,3,572,No,Fashion,64
C09483,22,Employed,112162.0,694.0,7,1179,No,Fashion,63
C09484,22,Employed,92482.0,781.0,5,484,No,Fashion,60
C09485,48,Employed,108274.0,708.0,2,316,No,Electronics,754
C09486,42,Student,22275.0,555.0,2,374,Yes,Electronics,642
C09487,27,Freelancer,54917.0,688.0,2,269,No,Electronics,543
C09488,34,Employed,99846.0,657.0,1,117,No,Fashion,168
C09489,47,Freelancer,46688.0,633.0,2,299,No,Home/Furniture,477
C09490,43,Employed,61887.0,739.0,1,173,No,Home/Furniture,303
C09491,25,Student,22123.0,560.0,3,345,Yes,Electronics,335
C09492,23,Freelancer,89452.0,658.0,0,0,Yes,Home/Furniture,376
C09493,19,Employed,45693.0,677.0,3,300,No,Fashion,79
C09494,33,Student,12542.0,552.0,5,902,No,Fashion,105
C09495,37,Employed,62889.0,732.0,2,271,No,Fashion,81
C09496,30,Employed,84266.0,725.0,2,201,No,Electronics,557
C09497,61,Employed,69345.0,589.0,6,746,No,Fashion,139
C09498,23,Employed,57627.0,620.0,9,1261,No,Home/Furniture,484
C09499,24,Employed,22448.0,,1,124,No,Fashion,101
C09500,22,Employed,75743.0,657.0,2,312,Yes,Electronics,487
C09501,48,Employed,96849.0,731.0,4,464,No,Fashion,41
C09502,39,Employed,87315.0,687.0,0,0,No,Fashion,91
C09503,48,Student,11033.0,503.0,4,406,Yes,Electronics,314
C09504,27,Employed,78002.0,752.0,3,467,No,Groceries/Essentials,31
C09505,23,Employed,100127.0,774.0,6,1144,Yes,Fashion,114
C09506,23,Employed,62870.0,731.0,1,81,No,Fashion,112
C09507,48,Employed,38001.0,645.0,0,0,Yes,Fashion,78
C09508,18,Employed,49734.0,647.0,1,177,No,Home/Furniture,450
C09509,39,Employed,55836.0,630.0,1,187,No,Fashion,103
C09510,27,Student,18325.0,646.0,2,304,Yes,Groceries/Essentials,21
C09511,31,Employed,71869.0,726.0,2,362,No,Fashion,143
C09512,64,Employed,51935.0,783.0,7,512,No,Fashion,62
C09513,23,Employed,37940.0,649.0,1,166,No,Fashion,10
C09514,64,Unemployed,7616.0,576.0,1,159,No,Electronics,480
C09515,29,Employed,73254.0,656.0,2,342,No,Home/Furniture,513
C09516,52,Student,12611.0,619.0,1,150,Yes,Groceries/Essentials,60
C09517,27,Student,11926.0,446.0,0,0,No,Travel,804
C09518,26,Student,,577.0,2,206,No,Electronics,245
C09519,28,Freelancer,71710.0,687.0,2,385,No,Fashion,154
C09520,38,Freelancer,30708.0,694.0,1,108,No,Electronics,196
C09521,41,Student,18491.0,,0,0,No,Fashion,45
C09522,59,Employed,79483.0,656.0,1,69,No,Groceries/Essentials,60
C09523,24,Employed,66284.0,702.0,2,114,No,Electronics,208
C09524,38,Employed,45478.0,655.0,1,115,No,Electronics,557
C09525,26,Employed,73742.0,778.0,3,726,No,Electronics,534
C09526,25,Employed,65395.0,677.0,1,92,No,Electronics,335
C09527,26,Employed,68056.0,715.0,3,593,No,Fashion,51
C09528,24,Employed,68477.0,724.0,3,643,No,Electronics,561
C09529,37,Employed,74991.0,756.0,0,0,No,Fashion,111
C09530,29,Employed,82100.0,760.0,1,143,No,Fashion,53
C09531,28,Employed,73322.0,694.0,3,186,Yes,Fashion,108
C09532,63,Employed,86183.0,708.0,1,141,No,Electronics,273
C09533,24,Unemployed,12638.0,563.0,4,877,Yes,Fashion,133
C09534,23,Freelancer,43611.0,644.0,0,0,No,Groceries/Essentials,13
C09535,18,Student,15130.0,589.0,0,0,No,Home/Furniture,283
C09536,32,Employed,94133.0,699.0,2,205,No,Travel,488
C09537,23,Student,5000.0,607.0,1,140,No,Home/Furniture,352
C09538,23,Student,18597.0,600.0,1,284,No,Fashion,146
C09539,61,Employed,95271.0,639.0,2,407,No,Travel,429
C09540,19,Employed,45313.0,693.0,2,193,Yes,Home/Furniture,359
C09541,41,Freelancer,,613.0,3,701,Yes,Home/Furniture,456
C09542,42,Student,14137.0,,3,465,Yes,Home/Furniture,321
C09543,22,Employed,51406.0,717.0,1,154,No,Electronics,405
C09544,23,Freelancer,75215.0,682.0,4,753,No,Electronics,689
C09545,49,Employed,,685.0,2,341,No,Electronics,766
C09546,29,Employed,82045.0,625.0,1,179,No,Fashion,173
C09547,60,Freelancer,35766.0,671.0,1,105,No,Electronics,789
C09548,28,Employed,37835.0,736.0,1,88,No,Home/Furniture,420
C09549,20,Employed,60919.0,711.0,5,691,No,Fashion,89
C09550,32,Freelancer,,673.0,0,0,No,Fashion,58
C09551,27,Student,16354.0,570.0,1,135,Yes,Groceries/Essentials,36
C09552,30,Student,6828.0,682.0,6,1123,No,Fashion,75
C09553,18,Employed,65735.0,681.0,3,362,No,Home/Furniture,374
C09554,60,Freelancer,123839.0,607.0,1,240,No,Electronics,591
C09555,22,Employed,73488.0,681.0,1,66,No,Electronics,592
C09556,21,Employed,52366.0,734.0,2,142,No,Electronics,529
C09557,57,Employed,48020.0,566.0,5,624,No,Home/Furniture,269
C09558,35,Employed,79279.0,708.0,4,785,No,Home/Furniture,477
C09559,51,Student,9633.0,577.0,3,549,No,Home/Furniture,427
C09560,26,Employed,55544.0,650.0,1,198,No,Home/Furniture,324
C09561,32,Freelancer,52871.0,531.0,1,193,No,Fashion,134
C09562,24,Employed,81951.0,711.0,2,296,No,Fashion,63
C09563,18,Unemployed,20057.0,496.0,4,497,No,Electronics,737
C09564,41,Freelancer,110153.0,627.0,2,253,No,Electronics,679
C09565,41,Employed,66525.0,661.0,7,1334,No,Electronics,133
C09566,47,Employed,81794.0,705.0,3,638,No,Fashion,124
C09567,23,Employed,67976.0,733.0,1,157,No,Electronics,582
C09568,51,Student,21724.0,661.0,6,997,No,Fashion,107
C09569,26,Employed,72753.0,676.0,4,436,No,Travel,923
C09570,46,Employed,103987.0,749.0,1,199,No,Home/Furniture,441
C09571,49,Unemployed,28368.0,404.0,2,321,Yes,Fashion,146
C09572,20,Employed,78153.0,667.0,0,0,No,Fashion,162
C09573,22,Employed,71347.0,757.0,1,162,No,Electronics,474
C09574,27,Employed,77238.0,703.0,2,339,No,Fashion,72
C09575,18,Employed,43829.0,724.0,2,282,No,Electronics,811
C09576,53,Student,16980.0,523.0,2,122,Yes,Electronics,543
C09577,57,Employed,94353.0,673.0,2,353,No,Fashion,86
C09578,30,Employed,79802.0,774.0,3,482,No,Electronics,294
C09579,54,Employed,101624.0,671.0,2,284,No,Fashion,129
C09580,64,Student,17450.0,635.0,4,526,No,Electronics,527
C09581,19,Employed,84022.0,728.0,2,292,No,Travel,731
C09582,24,Freelancer,59459.0,656.0,3,748,No,Travel,985
C09583,25,Unemployed,19523.0,631.0,3,500,Yes,Fashion,127
C09584,41,Unemployed,10399.0,564.0,1,147,No,Fashion,33
C09585,28,Freelancer,46504.0,616.0,3,525,No,Fashion,60
C09586,50,Employed,80947.0,716.0,2,389,No,Fashion,62
C09587,44,Student,20063.0,571.0,3,872,No,Travel,607
C09588,21,Employed,20679.0,730.0,3,342,No,Travel,776
C09589,19,Employed,76110.0,776.0,1,167,No,Fashion,98
C09590,24,Employed,95184.0,733.0,0,0,No,Home/Furniture,383
C09591,32,Employed,71263.0,695.0,4,391,No,Fashion,131
C09592,26,Employed,105342.0,615.0,3,656,No,Fashion,80
C09593,39,Employed,79746.0,810.0,4,627,No,Fashion,96
C09594,40,Employed,43060.0,646.0,4,843,Yes,Fashion,83
C09595,51,Employed,68580.0,633.0,4,552,Yes,Fashion,65
C09596,18,Student,20702.0,531.0,1,164,Yes,Home/Furniture,495
C09597,21,Freelancer,72763.0,474.0,1,171,Yes,Electronics,215
C09598,18,Employed,83914.0,661.0,1,154,No,Travel,728
C09599,30,Employed,78050.0,686.0,0,0,No,Fashion,109
C09600,18,Student,5000.0,623.0,2,348,No,Fashion,44
C09601,18,Employed,54499.0,653.0,6,881,No,Travel,730
C09602,25,Freelancer,20154.0,653.0,2,300,No,Electronics,568
C09603,39,Freelancer,29852.0,664.0,2,200,No,Fashion,167
C09604,44,Employed,74028.0,688.0,2,280,No,Fashion,123
C09605,26,Employed,54716.0,593.0,1,200,Yes,Home/Furniture,394
C09606,19,Employed,96368.0,766.0,2,183,Yes,Fashion,26
C09607,22,Employed,38461.0,727.0,2,362,No,Home/Furniture,360
C09608,24,Unemployed,9775.0,612.0,4,651,Yes,Electronics,688
C09609,52,Student,19983.0,650.0,3,91,No,Fashion,97
C09610,21,Employed,86631.0,685.0,5,565,No,Electronics,502
C09611,27,Employed,,749.0,3,344,No,Electronics,366
C09612,42,Employed,96534.0,695.0,1,118,No,Electronics,596
C09613,26,Employed,59748.0,586.0,3,474,No,Electronics,557
C09614,57,Student,22245.0,605.0,0,0,Yes,Fashion,94
C09615,22,Employed,76650.0,698.0,2,407,No,Home/Furniture,439
C09616,18,Employed,59501.0,668.0,0,0,No,Fashion,113
C09617,46,Employed,43054.0,717.0,3,369,No,Fashion,83
C09618,32,Student,12905.0,617.0,0,0,No,Home/Furniture,282
C09619,36,Employed,65009.0,,0,0,No,Groceries/Essentials,58
C09620,42,Student,22783.0,584.0,1,127,Yes,Fashion,41
C09621,40,Unemployed,11734.0,602.0,6,739,Yes,Electronics,718
C09622,34,Student,20282.0,436.0,0,0,Yes,Electronics,282
C09623,19,Employed,41409.0,665.0,8,426,No,Home/Furniture,329
C09624,19,Student,16231.0,625.0,3,490,No,Fashion,47
C09625,37,Employed,64253.0,764.0,4,534,No,Electronics,391
C09626,20,Student,14408.0,601.0,1,141,Yes,Travel,989
C09627,18,Student,16791.0,651.0,1,256,No,Fashion,110
C09628,60,Employed,103009.0,766.0,1,51,No,Fashion,101
C09629,18,Student,14575.0,518.0,2,372,Yes,Travel,728
C09630,22,Employed,81576.0,742.0,2,404,No,Electronics,679
C09631,19,Student,11324.0,641.0,3,454,No,Electronics,828
C09632,24,Employed,62381.0,663.0,1,117,No,Fashion,95
C09633,33,Employed,56865.0,672.0,6,1376,No,Fashion,15
C09634,22,Employed,59473.0,623.0,5,1146,No,Fashion,88
C09635,63,Employed,73674.0,703.0,1,82,No,Electronics,306
C09636,22,Employed,68522.0,681.0,0,0,No,Home/Furniture,417
C09637,38,Freelancer,58022.0,678.0,0,0,No,Travel,433
C09638,63,Student,13469.0,618.0,0,0,No,Fashion,108
C09639,49,Student,18098.0,574.0,4,835,No,Electronics,447
C09640,59,Student,20916.0,661.0,4,773,No,Fashion,177
C09641,46,Employed,76164.0,684.0,0,0,No,Electronics,455
C09642,48,Freelancer,,702.0,0,0,No,Home/Furniture,315
C09643,23,Freelancer,25968.0,609.0,1,119,No,Electronics,441
C09644,20,Freelancer,64969.0,669.0,2,222,Yes,Fashion,10
C09645,51,Employed,51938.0,724.0,1,168,Yes,Fashion,85
C09646,18,Freelancer,57295.0,693.0,7,1326,No,Home/Furniture,550
C09647,19,Student,19833.0,697.0,1,135,No,Fashion,136
C09648,23,Employed,24043.0,709.0,1,160,No,Home/Furniture,311
C09649,37,Freelancer,65706.0,632.0,8,869,No,Fashion,122
C09650,49,Employed,42338.0,634.0,2,438,No,Home/Furniture,426
C09651,22,Student,16877.0,412.0,3,317,Yes,Fashion,77
C09652,19,Employed,84330.0,674.0,1,151,No,Home/Furniture,369
C09653,34,Employed,68975.0,747.0,1,161,No,Electronics,631
C09654,20,Employed,97766.0,689.0,3,686,No,Electronics,614
C09655,64,Student,13079.0,551.0,0,0,Yes,Electronics,558
C09656,23,Employed,75928.0,687.0,0,0,No,Fashion,50
C09657,28,Freelancer,34594.0,628.0,0,0,No,Home/Furniture,470
C09658,54,Employed,29796.0,686.0,1,240,No,Electronics,469
C09659,34,Freelancer,33399.0,572.0,2,223,No,Electronics,766
C09660,34,Employed,82125.0,702.0,3,580,No,Fashion,114
C09661,56,Employed,63386.0,700.0,6,1322,No,Fashion,77
C09662,37,Employed,99802.0,677.0,0,0,Yes,Home/Furniture,416
C09663,48,Unemployed,5934.0,480.0,0,0,No,Fashion,86
C09664,41,Freelancer,25015.0,611.0,1,110,Yes,Electronics,442
C09665,31,Student,17597.0,563.0,1,73,Yes,Electronics,480
C09666,18,Employed,101616.0,727.0,0,0,No,Travel,701
C09667,54,Employed,78098.0,706.0,4,642,No,Home/Furniture,352
C09668,20,Student,20012.0,531.0,2,331,Yes,Electronics,531
C09669,60,Freelancer,45810.0,680.0,3,371,No,Electronics,614
C09670,29,Freelancer,12974.0,566.0,2,327,Yes,Travel,854
